  165.00    0.0000E+00
  175.00    2.7175E+01
  185.00    2.1191E+01
  195.00    1.6535E+01
  205.00    1.2898E+01
  215.00    1.0050E+01
  225.00    7.8169E+00
  235.00    6.0655E+00
  245.00    4.6925E+00
  255.00    3.6177E+00
  265.00    2.7782E+00
  275.00    2.1243E+00
  285.00    1.6168E+00
  295.00    1.2246E+00
  305.00    9.2283E-01
  315.00    6.9192E-01
  325.00    5.1616E-01
  335.00    3.8316E-01
  345.00    2.8310E-01
