  165.00    3.4393E+01
  175.00    2.6748E+01
  185.00    2.0834E+01
  195.00    1.6236E+01
  205.00    1.2648E+01
  215.00    9.8413E+00
  225.00    7.6435E+00
  235.00    5.9217E+00
  245.00    4.5738E+00
  255.00    3.5201E+00
  265.00    2.6984E+00
  275.00    2.0594E+00
  285.00    1.5643E+00
  295.00    1.1824E+00
  305.00    8.8923E-01
  315.00    6.6531E-01
  325.00    4.9524E-01
  335.00    3.6683E-01
  345.00    2.7045E-01
