  165.00    0.0000E+00
  175.00    0.0000E+00
  185.00    2.0835E+01
  195.00    1.6257E+01
  205.00    1.2681E+01
  215.00    9.8809E+00
  225.00    7.6855E+00
  235.00    5.9636E+00
  245.00    4.6137E+00
  255.00    3.5569E+00
  265.00    2.7315E+00
  275.00    2.0886E+00
  285.00    1.5896E+00
  295.00    1.2040E+00
  305.00    9.0732E-01
  315.00    6.8029E-01
  325.00    5.0749E-01
  335.00    3.7672E-01
  345.00    2.7834E-01
