  165.00    3.2263E+01
  175.00    2.5120E+01
  185.00    1.9589E+01
  195.00    1.5284E+01
  205.00    1.1922E+01
  215.00    9.2897E+00
  225.00    7.2257E+00
  235.00    5.6068E+00
  245.00    4.3376E+00
  255.00    3.3441E+00
  265.00    2.5680E+00
  275.00    1.9636E+00
  285.00    1.4945E+00
  295.00    1.1319E+00
  305.00    8.5304E-01
  315.00    6.3959E-01
  325.00    4.7713E-01
  335.00    3.5418E-01
  345.00    2.6169E-01
